,energy,unc_en,intensity,unc_i,start_level_hl,start_level_energy,end_level_hl,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
0,17.26,0.04,0.009545,0.0038184329573792,3e-11,415.761,5.5e-11,398.496,M1+E2,0.13,2,500.0,,91,142,Pa,,0,,3/2-,26.975,,13,d,2330640,1123.2,B-,100,,570.3,20,92,141,U,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
1,28.562,0.011,0.0733056,0.0042229528294784,5.2e-11,340.478,1.2e-10,311.905,M1+E2,0.16,2,320.0,,91,142,Pa,,0,,3/2-,26.975,,13,d,2330640,1123.2,B-,100,,570.3,20,92,141,U,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
2,40.351,0.01,0.02279346,0.0012294517207682,,40.35,,0.0,M1+E2,0.93,11,510.0,,91,142,Pa,,0,,3/2-,26.975,,13,d,2330640,1123.2,B-,100,,570.3,20,92,141,U,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
3,41.66,0.01,0.01321028,0.001033927132829,5.2e-11,340.478,,298.815,[E1],,,1.254,,91,142,Pa,,0,,3/2-,26.975,,13,d,2330640,1123.2,B-,100,,570.3,20,92,141,U,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
4,51.5,0.5,0.00099268,5.98e-06,,92.13,,40.35,[M1+E2],,,170.0,,91,142,Pa,,0,,3/2-,26.975,,13,d,2330640,1123.2,B-,100,,570.3,20,92,141,U,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
5,57.9,,0.00091632,5.5200076054e-06,5.5e-11,398.496,5.2e-11,340.478,[E2],,,178.0,,91,142,Pa,,0,,3/2-,26.975,,13,d,2330640,1123.2,B-,100,,570.3,20,92,141,U,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
6,75.274,0.01,1.286666,0.0241837644919065,3e-11,415.761,5.2e-11,340.478,M1+E2,0.15,8,11.4,,91,142,Pa,,0,,3/2-,26.975,,13,d,2330640,1123.2,B-,100,,570.3,20,92,141,U,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
7,86.591,0.01,2.008268,0.0697807264221289,5.5e-11,398.496,1.2e-10,311.905,M1(+E2),0.09,LT,7.09,,91,142,Pa,,0,,3/2-,26.975,,13,d,2330640,1123.2,B-,100,,570.3,20,92,141,U,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
8,92.1,0.5,0.00198536,1.196e-05,,92.13,,0.0,[E2],,,19.6,,91,142,Pa,,0,,3/2-,26.975,,13,d,2330640,1123.2,B-,100,,570.3,20,92,141,U,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
9,103.86,0.01,0.8498868,0.0098369523837416,3e-11,415.761,1.2e-10,311.905,M1(+E2),0.1,1,4.21,,91,142,Pa,,0,,3/2-,26.975,,13,d,2330640,1123.2,B-,100,,570.3,20,92,141,U,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
10,228.57,0.05,0.00416162,0.0006876971153785,,320.76,,92.13,[E1],,,0.0723,,91,142,Pa,,0,,3/2-,26.975,,13,d,2330640,1123.2,B-,100,,570.3,20,92,141,U,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2024-04-27
